project,message,level,rule_id,location,report_name
RestSharp,The 'PostTests' class containing IDisposable members does not itself implement IDisposable. Inspect: _client.,note,V3072,file:///home/msedlyarskiy/benchmark/projects/RestSharp/test/RestSharp.Tests.Integrated/PostTests.cs 9:1,RestSharp_RestSharp.sarif
RestSharp,The 'PutTests' class containing IDisposable members does not itself implement IDisposable. Inspect: _client.,warning,V3072,file:///home/msedlyarskiy/benchmark/projects/RestSharp/test/RestSharp.Tests.Integrated/PutTests.cs 11:1,RestSharp_RestSharp.sarif
RestSharp,The 'RequestFailureTests' class containing IDisposable members does not itself implement IDisposable. Inspect: _client.,warning,V3072,file:///home/msedlyarskiy/benchmark/projects/RestSharp/test/RestSharp.Tests.Integrated/RequestFailureTests.cs 10:1,RestSharp_RestSharp.sarif
RestSharp,The 'AsyncTests' class containing IDisposable members does not itself implement IDisposable. Inspect: _client.,warning,V3072,file:///home/msedlyarskiy/benchmark/projects/RestSharp/test/RestSharp.Tests.Integrated/RequestTests.cs 10:1,RestSharp_RestSharp.sarif
RestSharp,The 'UploadFileTests' class containing IDisposable members does not itself implement IDisposable. Inspect: _client.,note,V3072,file:///home/msedlyarskiy/benchmark/projects/RestSharp/test/RestSharp.Tests.Integrated/UploadFileTests.cs 8:1,RestSharp_RestSharp.sarif
RestSharp,String literal contains potential interpolated expression. Consider inspecting: user.,note,V3138,file:///home/msedlyarskiy/benchmark/projects/RestSharp/test/RestSharp.InteractiveTests/TwitterClient.cs 41:1,RestSharp_RestSharp.sarif
RestSharp,It is odd that the body of 'Can_Deserialize_Names_With_Dashes_On_Default_Root' function is fully equivalent to the body of 'Can_Deserialize_Lower_Cased_Root_Elements_With_Dashes' function.,note,V3013,file:///home/msedlyarskiy/benchmark/projects/RestSharp/test/RestSharp.Tests.Serializers.Xml/XmlAttributeDeserializerTests.cs 342:1,RestSharp_RestSharp.sarif
RestSharp,It is odd that the body of 'Can_Deserialize_Lower_Cased_Root_Elements_With_Dashes' function is fully equivalent to the body of 'Can_Deserialize_Names_With_Dashes_On_Default_Root' function.,note,V3013,file:///home/msedlyarskiy/benchmark/projects/RestSharp/test/RestSharp.Tests.Serializers.Xml/XmlDeserializerTests.cs 725:1,RestSharp_RestSharp.sarif
RestSharp,"The 'root' object was used before it was verified against null. Check lines: 125, 141.",error,V3095,file:///home/msedlyarskiy/benchmark/projects/RestSharp/src/RestSharp.Serializers.Xml/XmlDeserializer.cs 125:1,RestSharp_RestSharp.sarif
NLog,Expression 'i == -1' is always false.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Conditions/Parsing/ConditionTokenizer.cs 182:1,NLog_src_NLog.sarif
NLog,Expression 'i == -1' is always false.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Conditions/Parsing/ConditionTokenizer.cs 426:1,NLog_src_NLog.sarif
NLog,A part of conditional expression is always true if it is evaluated: normalName != null.,warning,V3063,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/Factory.cs 233:1,NLog_src_NLog.sarif
NLog,Expression 'normalName' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/Factory.cs 242:1,NLog_src_NLog.sarif
NLog,Expression 'normalName' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/Factory.cs 246:1,NLog_src_NLog.sarif
NLog,Expression 'normalName' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/Factory.cs 250:1,NLog_src_NLog.sarif
NLog,Expression 'normalName' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/Factory.cs 254:1,NLog_src_NLog.sarif
NLog,Expression 'normalName' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/Factory.cs 258:1,NLog_src_NLog.sarif
NLog,"Unsafe invocation of event 'AssemblyLoading', NullReferenceException is possible. Consider assigning event to a local variable before invoking it.",warning,V3083,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/ConfigurationItemFactory.cs 255:1,NLog_src_NLog.sarif
NLog,Unsafe locking on public member 'ChildRules' in class 'LoggingRule'.,note,V3090,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/LoggingRule.cs 130:1,NLog_src_NLog.sarif
NLog,Expression 'messageFormatter' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/ServiceRepositoryExtensions.cs 211:1,NLog_src_NLog.sarif
NLog,An object is used as an argument to its own method. Consider checking the first actual argument of the method.,warning,V3062,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/ServiceRepositoryExtensions.cs 216:1,NLog_src_NLog.sarif
NLog,Unsafe locking on public member 'LoggingRules' in class 'LoggingConfiguration'.,note,V3090,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/LoggingConfiguration.cs 115:1,NLog_src_NLog.sarif
NLog,Expression 'contextState' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/ScopeContext.cs 262:1,NLog_src_NLog.sarif
NLog,Expression 'contextState' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/ScopeContext.cs 589:1,NLog_src_NLog.sarif
NLog,Expression 'contextState' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/ScopeContext.cs 595:1,NLog_src_NLog.sarif
NLog,Expression 'contextState' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Contexts/ScopeContext.cs 615:1,NLog_src_NLog.sarif
NLog,Expression 'Layout.Render(logEvent)' is always not null. The operator '??' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Filters/WhenRepeatedFilter.cs 256:1,NLog_src_NLog.sarif
NLog,Comparing variables with 'ReferenceEquals' is incorrect because 'x' and 'y' will be boxed if they are instantiated with a value type.,note,V3161,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Internal/Collections/SingleItemOptimizedHashSet.cs 245:1,NLog_src_NLog.sarif
NLog,"The '_logFactory' object was used before it was verified against null. Check lines: 168, 193.",error,V3095,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/LoggingConfigurationWatchableFileLoader.cs 168:1,NLog_src_NLog.sarif
NLog,"The '_logFactory' object was used before it was verified against null. Check lines: 201, 203.",error,V3095,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/LoggingConfigurationWatchableFileLoader.cs 201:1,NLog_src_NLog.sarif
NLog,Not all IDisposable members are properly disposed. Call 'Dispose' when disposing 'MutexMultiProcessFileAppender' class. Inspect: _fileStream.,note,V3073,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Internal/FileAppenders/MutexMultiProcessFileAppender.cs 62:1,NLog_src_NLog.sarif
NLog,An empty exception handler. Silent suppression of exceptions may hide the presence of bugs or vulnerabilities.,note,V3163,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Internal/FileAppenders/MutexMultiProcessFileAppender.cs 105:1,NLog_src_NLog.sarif
NLog,A part of conditional expression is always true if it is evaluated: _autoClosingTimer != null.,warning,V3063,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Internal/FileAppenders/FileAppenderCache.cs 112:1,NLog_src_NLog.sarif
NLog,The 2nd argument 'freeSpot' is potentially used inside method to point beyond collection's bounds.,warning,V3106,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Internal/FileAppenders/FileAppenderCache.cs 263:1,NLog_src_NLog.sarif
NLog,Constructor parameter 'mustBeEmpty' is not used.,warning,V3117,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Internal/ObjectPools/AppendBuilderCreator.cs 56:1,NLog_src_NLog.sarif
NLog,Checking value of '_value' for null will always return false when generic type is instantiated with a value type.,note,V3111,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Internal/ScopeContextAsyncState.cs 121:1,NLog_src_NLog.sarif
NLog,Checking value of 'Value' for null will always return false when generic type is instantiated with a value type.,note,V3111,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Internal/ScopeContextAsyncState.cs 185:1,NLog_src_NLog.sarif
NLog,Expression 'objType' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Internal/Reflection/PropertyHelper.cs 101:1,NLog_src_NLog.sarif
NLog,Possible null dereference inside method at 'reader.MoveToContent'. Consider inspecting the 1st argument: reader.,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/XmlLoggingConfiguration.cs 115:1,NLog_src_NLog.sarif
NLog,Possible null dereference inside method at 'reader.MoveToContent'. Consider inspecting the 1st argument: reader.,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/XmlLoggingConfiguration.cs 306:1,NLog_src_NLog.sarif
NLog,The second argument of the 'ParseIncludeElement' method is passed as an argument to the 'GetFiles' method and is not expected to be null.,warning,V3156,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/XmlLoggingConfiguration.cs 476:1,NLog_src_NLog.sarif
NLog,The 'Append' function could receive the '-4' value while non-negative value is expected. Inspect the second argument.,warning,V3057,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Internal/Strings/StringBuilderExt.cs 186:1,NLog_src_NLog.sarif
NLog,The 'ProcessInfoLayoutRenderer' class containing IDisposable members does not itself implement IDisposable. Inspect: _process.,warning,V3072,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LayoutRenderers/ApplicationEnvironment/ProcessInfoLayoutRenderer.cs 52:1,NLog_src_NLog.sarif
NLog,A part of conditional expression is always false if it is evaluated: string.IsNullOrEmpty(version).,warning,V3063,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LayoutRenderers/ApplicationEnvironment/AssemblyVersionLayoutRenderer.cs 140:1,NLog_src_NLog.sarif
NLog,The first argument of the 'InsertParsedConfigVariable' method is passed as an argument to the 'ContainsKey' method and is not expected to be null.,warning,V3156,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/LoggingConfigurationParser.cs 439:1,NLog_src_NLog.sarif
NLog,Two or more case-branches perform the same actions.,warning,V3139,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/LoggingConfigurationParser.cs 581:1,NLog_src_NLog.sarif
NLog,Possible null dereference. Consider inspecting 'targetTypeName'.,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/LoggingConfigurationParser.cs 825:1,NLog_src_NLog.sarif
NLog,The first argument of the 'TryGetValue' method is not expected to be null. Potential null value: targetTypeName.,warning,V3156,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Config/LoggingConfigurationParser.cs 879:1,NLog_src_NLog.sarif
NLog,"The 'logEvent.LoggerName' object was used before it was verified against null. Check lines: 78, 81.",error,V3095,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LayoutRenderers/LoggerNameLayoutRenderer.cs 78:1,NLog_src_NLog.sarif
NLog,Expression '.GetGroupNames()' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LayoutRenderers/Wrappers/ReplaceLayoutRendererWrapper.cs 125:1,NLog_src_NLog.sarif
NLog,Constructor parameter 'text' is not used.,warning,V3117,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LayoutRenderers/Wrappers/ReplaceLayoutRendererWrapper.cs 156:1,NLog_src_NLog.sarif
NLog,Expression 'layout.Render(logEvent)' is always not null. The operator '??' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Layouts/Typed/ValueTypeLayoutInfo.cs 197:1,NLog_src_NLog.sarif
NLog,Expression '_defaultValue.Render(LogEventInfo.CreateNullEvent())' is always not null. The operator '??' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Layouts/Typed/ValueTypeLayoutInfo.cs 262:1,NLog_src_NLog.sarif
NLog,Expression '_defaultValue.Render(LogEventInfo.CreateNullEvent())' is always not null. The operator '??' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Layouts/Typed/ValueTypeLayoutInfo.cs 267:1,NLog_src_NLog.sarif
NLog,Checking value of 'value' for null will always return false when generic type is instantiated with a value type.,note,V3111,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Layouts/Typed/Layout.cs 428:1,NLog_src_NLog.sarif
NLog,"The '_innerLayout' object was used after it was verified against null. Check lines: 240, 237.",warning,V3125,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Layouts/Typed/Layout.cs 240:1,NLog_src_NLog.sarif
NLog,Expression 'stringValue' is always not null. The operator '?.' is excessive.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Layouts/Typed/Layout.cs 273:1,NLog_src_NLog.sarif
NLog,Possible null dereference. Consider inspecting '_properties.MessageProperties'.,warning,V3080,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LogEventInfo.cs 738:1,NLog_src_NLog.sarif
NLog,Expression 'ch != -1' is always true.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Layouts/LayoutParser.cs 247:1,NLog_src_NLog.sarif
NLog,Expression 'ch != -1' is always true.,error,V3022,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Layouts/LayoutParser.cs 285:1,NLog_src_NLog.sarif
NLog,A part of conditional expression is always true if it is evaluated: ch != -1.,warning,V3063,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Layouts/LayoutParser.cs 441:1,NLog_src_NLog.sarif
NLog,Unsafe locking on public member '_syncRoot' in class 'LogFactory'.,note,V3090,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/LogFactory.cs 69:1,NLog_src_NLog.sarif
NLog,Constructor parameter 'message' is not used.,warning,V3117,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/MessageTemplates/MessageTemplateParameters.cs 96:1,NLog_src_NLog.sarif
NLog,"The 'fileTemplate' object was used before it was verified against null. Check lines: 112, 144.",error,V3095,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Targets/FileArchiveModes/FileArchiveModeDateAndSequence.cs 112:1,NLog_src_NLog.sarif
NLog,An empty exception handler. Silent suppression of exceptions may hide the presence of bugs or vulnerabilities.,note,V3163,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Targets/AsyncTaskTarget.cs 673:1,NLog_src_NLog.sarif
NLog,"The 'reusableLogEvents' object was used after it was verified against null. Check lines: 743, 708.",warning,V3125,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Targets/AsyncTaskTarget.cs 743:1,NLog_src_NLog.sarif
NLog,A part of conditional expression is always true if it is evaluated: existingArchiveFiles.Count > 1.,warning,V3063,file:///home/msedlyarskiy/benchmark/projects/NLog/src/NLog/Targets/FileArchiveModes/FileArchiveModeRolling.cs 131:1,NLog_src_NLog.sarif
